"word","p1","p1_estimate","p2","p2_estimate","p3","p3_estimate"
"is_told","in",0.3,"me",0.11967213,"the",0.0704918
"told_in","first-person",0.3,"the",0.17483455,"a",0.04204323
"first-person_from","twelve-year-old",0.3,"the",0.1427737,"a",0.03609347
"anna_did","you",0.3,"not",0.17234042,"a",0.02340426
"use_memories","of",0.3,"a",0.05675676,"sorry",0.05675676
"that_age","or",0.3,"and",0.04396135,"to",0.04396135
"age_or","did",0.3,"not",0.02463273,"a",0.01984968
"get_feedback","from",0.3,"suggestions",0.07777778,"or",0.07777778
"feedback_from","girls",0.3,"the",0.1427737,"a",0.03609347
"from_girls","of",0.3,"are",0.04619289,"dat",0.0106599
"girls_of","annas",0.3,"the",0.15537124,"a",0.02551292
"annas_age","to",0.3,"and",0.04619289,"from",0.04619289
"get_her","voice",0.3,"and",0.02693556,"to",0.01719981
"her_voice","as",0.3,"is",0.1045977,"that",0.02413793
"voice_as","authentic",0.3,"a",0.10008135,"the",0.07160871
"authentic_as","possible",0.3,"a",0.10110952,"the",0.07234436
"possible_lee","koch",0.3,"biographical",0.02164948,"rules",0.02164948
"heart-shaped_box","even",0.3,"office",0.07777778,"tonight",0.01794872
"box_even","being",0.3,"if",0.07994429,"more",0.06044568
"even_being","a",0.3,"able",0.0266436,"in",0.01856978
"yankee_fan","that",0.3,"i",0.05449102,"of",0.05449102
"fan_that","no",0.3,"the",0.04312258,"i",0.03554614
"no_no","houston",0.3,"one",0.03941206,"longer",0.02546089
"no_houston","threw",0.3,"is",0.07777778,"flamenco",0.07777778
"houston_threw","didnt",0.3,"pitches",0.02413793,"snowballs",0.02413793
"threw_didnt","sting",0.3,"have",0.05812274,"do",0.03285199
"sting_as","bad",0.3,"a",0.1004901,"the",0.07190117
"pitcher_would","have",0.3,"be",0.15129175,"like",0.04543163
"have_thrown","it",0.3,"a",0.05675676,"by",0.05675676
"thrown_it","sure",0.3,"is",0.0736172,"was",0.06987268
"sure_d","follow",0.3,"d",0.04639769,"is",0.02622478
"d_follow","back",0.3,"me",0.15009488,"the",0.07039848
"back_friday","is",0.3,"and",0.06657061,"for",0.02622478
"here_hope","everyone",0.3,"you",0.22592593,"to",0.04074074
"great_one","how",0.3,"of",0.17986652,"day",0.02413793
"one_how","to",0.3,"do",0.04626866,"much",0.04626866
"wipe_your","data",0.3,"day",0.0147816,"life",0.0147816
"your_data","clean",0.3,"digs",0.01257485,"app",0.01257485
"data_clean","from",0.3,"stress",0.04468085,"full",0.04468085
"clean_from","your",0.3,"the",0.14423917,"a",0.03646395
"your_hard","drive",0.3,"to",0.25765472,"on",0.052443
"hard_drive","via",0.3,"to",0.06190476,"impact",0.06190476
"drive_via","think",0.3,"the",0.28130841,"blogs",0.01962617
"via_think","of",0.3,"i",0.08797224,"about",0.05019275
"lattimore_or","this",0.3,"not",0.02454886,"a",0.01978209
"or_this","is",0.3,"year",0.03277074,"week",0.02433192
"introductory_admission","may",0.3,"is",0.04468085,"goes",0.04468085
"admission_may","2nd",0.3,"be",0.07548006,"have",0.05480059
"may_2nd","general",0.3,"half",0.02413793,"amendment",0.02413793
"2nd_general","admission",0.3,"manager",0.10952381,"dynamics",0.01428571
"general_admission","goes",0.3,"is",0.04468085,"may",0.04468085
"admission_goes","up",0.3,"to",0.09495268,"from",0.05078864
"for_seniors","students",0.3,"we",0.07777778,"into",0.07777778
"seniors_students","lol",0.3,"in",0.04777448,"who",0.02700297
"students_lol","tell",0.3,"i",0.09161373,"but",0.02045743
"lol_tell","me",0.3,"you",0.22326139,"him",0.07218225
"me_you've","seen",0.3,"been",0.20909091,"tweeted",0.02727273
"commercials_for","it",0.3,"the",0.12493968,"a",0.06516615
"hopfully_i","get",0.3,"was",0.03785847,"have",0.03696029
"laptop_back","today",0.3,"to",0.17824796,"in",0.02754269
"back_today","the",0.3,"i",0.08265413,"is",0.03876698
"the_hills","are",0.3,"both",0.04468085,"in",0.04468085
"hills_are","alive",0.3,"you",0.05579423,"not",0.02281892
"are_alive","yep",0.3,"for",0.03134328,"but",0.03134328
"alive_yep","happy",0.3,"you",0.03684211,"they",0.03684211
"yep_happy","leap",0.3,"birthday",0.04837027,"to",0.04837027
"day_d","rt",0.3,"d",0.04777448,"is",0.02700297
"rt_take","the",0.3,"a",0.08271919,"it",0.04714104
"heart_while","you",0.3,"the",0.0617896,"he",0.02793228
"chance_rick","astley",0.3,"danko",0.03684211,"romley's",0.03684211
"astley_is","only",0.3,"a",0.05837977,"the",0.0484744
"only_huh","that",0.3,"pear",0.04468085,"an",0.04468085
"huh_that","estimate",0.3,"the",0.04300621,"i",0.03545021
"estimate_is","reasonable",0.3,"a",0.05802057,"the",0.04817615
"is_reasonable","given",0.3,"suspicion",0.04468085,"percentage",0.04468085
"reasonable_given","the",0.3,"to",0.06190476,"me",0.06190476
"case_said","james",0.3,"the",0.04763503,"he",0.04549893
"said_james","felman",0.3,"shapiro's",0.01428571,"this",0.01428571
"felman_a","criminal-defense",0.3,"lot",0.01521993,"few",0.01289183
"criminal-defense_attorney","in",0.3,"general",0.04396135,"with",0.01014493
"attorney_in","tampa",0.3,"the",0.17483455,"a",0.04204323
"tampa_and","vice",0.3,"the",0.03840391,"i",0.01737251
"and_vice","chair",0.3,"president",0.28245614,"presidential",0.03684211
"vice_chair","of",0.3,"and",0.11818182,"massage",0.02727273
"chair_of","the",0.3,"a",0.03278486,"my",0.01782081
"american_bar","association's",0.3,"they",0.01794872,"chillen",0.01794872
"criminal-justice_section","brad",0.3,"resting",0.04468085,"tonight",0.04468085
"brad_owen","of",0.3,"i",0.07777778,"wanted",0.07777778
"owen_of","scent",0.3,"the",0.15537124,"a",0.02551292
"scent_marketing","company",0.3,"stunt",0.01794872,"free",0.01794872
"marketing_company","aromasys",0.3,"has",0.03285199,"for",0.03285199
"aromasys_based","on",0.49047619,"in",0.3,"off",0.01428571
"agrees_the","idea",0.3,"same",0.00871261,"first",0.00741222
"that_that's","deceptive",0.3,"not",0.06712329,"what",0.04581431
"deceptive_is","kind",0.3,"a",0.05807162,"the",0.04821853
"of_silly","to",0.3,"looking",0.03684211,"ass",0.03684211
"silly_to","me",0.3,"the",0.05818576,"be",0.04322157
"me_says","owen",0.3,"we",0.02488408,"that",0.02488408
"says_owen","i",0.3,"of",0.07777778,"wanted",0.07777778
"owen_i","think",0.3,"was",0.03929547,"have",0.03836319
"it's_really","about",0.3,"want",0.02357087,"good",0.02357087
"environments_that","are",0.3,"the",0.04407671,"i",0.03633263
"pleasant_and","enhancing",0.3,"the",0.03840391,"i",0.01737251
"enhancing_consumer","experience",0.3,"confidence",0.24029851,"protection",0.03134328
"consumer_experience","who",0.3,"and",0.06793249,"working",0.00886076
"experience_who","knows",0.3,"are",0.05049271,"is",0.03945605
"get_someone","to",0.3,"who",0.09586563,"else",0.04160207
"to_shadow","you",0.3,"making",0.05675676,"poor",0.05675676
"shadow_you","some",0.3,"can",0.02867241,"are",0.02867241
"some_will","argue",0.3,"be",0.18353794,"have",0.02049103
"will_argue","that",0.3,"bluntly",0.07777778,"this",0.07777778
"argue_that","iran",0.3,"the",0.04300621,"i",0.03545021
"that_iran","is",0.3,"and",0.07777778,"the",0.07777778
"dangerous_than","north",0.3,"the",0.07251185,"a",0.04407583
"than_north","korea",0.3,"dakota",0.10645161,"carolina",0.07419355
"korea_while","in",0.3,"the",0.0617896,"he",0.02793228
"some_ways","that's",0.3,"to",0.07165354,"of",0.01653543
"ways_that's","true",0.3,"not",0.06816074,"what",0.04652241
"true_iran","is",0.3,"and",0.07777778,"the",0.07777778
"arguably_more","calculating",0.3,"than",0.11531711,"about",0.02038293
"calculating_north","korea",0.3,"dakota",0.10645161,"carolina",0.07419355
"korea_has","made",0.3,"been",0.11476846,"a",0.05636212
"made_several","unprovoked",0.3,"other",0.02782875,"levels",0.02782875
"unprovoked_attacks","on",0.3,"nice",0.03684211,"if",0.03684211
"on_south","korea",0.3,"carolina",0.04193548,"of",0.04193548
"south_korea","such",0.3,"while",0.07777778,"has",0.07777778
"korea_such","a",0.33857567,"as",0.3,"work",0.00623145
"strike_against","the",0.3,"them",0.06793249,"a",0.03839662
"cheonan_in","yet",0.3,"the",0.17483455,"a",0.04204323
"in_yet","because",0.3,"to",0.09840849,"not",0.02413793
"yet_because","of",0.3,"i",0.08334825,"it",0.08334825
"of_agreed","international",0.3,"to",0.22215569,"that",0.05449102
"agreed_international","policies",0.3,"lending",0.01257485,"for",0.01257485
"pyongyang_still","does",0.3,"a",0.04336283,"have",0.02959685
"still_does","not",0.3,"it",0.0761807,"anyone",0.04743326
"fissile_material","to",0.3,"in",0.09381443,"he",0.02164948
"material_to","test",0.3,"the",0.05777407,"be",0.04291576
"to_test","adequately",0.3,"lasted",0.02413793,"will",0.02413793
"adequately_whether","its",0.3,"or",0.09640719,"you",0.05449102
"whether_its","nuclear-armed",0.3,"a",0.06125442,"not",0.04001011
"warheads_could","survive",0.3,"be",0.10307136,"have",0.05880759
"could_survive","missile",0.3,"much",0.04468085,"going",0.04468085
"missile_flight","and",0.3,"to",0.13760684,"let's",0.01794872
"flight_and","atmospheric",0.3,"the",0.03840391,"i",0.01737251
"re-entry_i","just",0.3,"was",0.03855099,"have",0.03763638
"just_seen","the",0.3,"a",0.15279188,"it",0.0106599
"preview_for","#theamazingspriderman",0.3,"the",0.12333701,"a",0.06433022
"#theamazingspriderman_i","have",0.3,"was",0.03963861,"am",0.03634715
"have_words","i",0.3,"cravat",0.01186441,"are",0.01186441
"words_i","have",0.3,"was",0.03963861,"am",0.03634715
"that_across","the",0.3,"another",0.04468085,"from",0.04468085
"street_o","chateau's",0.3,"to",0.18505747,"god",0.02413793
"olivier_was","welcoming",0.3,"a",0.06509331,"the",0.03216246
"crowds_of","wine",0.3,"the",0.15537124,"a",0.02551292
"of_wine","enthusiasts",0.3,"tasting",0.06190476,"program",0.01428571
"enthusiasts_to","his",0.3,"the",0.05797918,"be",0.04306812
"subterranean_wine","tasting",0.3,"program",0.01532847,"pub",0.01532847
"emporium_if","you're",0.3,"you",0.2258312,"i",0.04936061
"market_for","a",0.3,"the",0.1357777,"me",0.02139399
"crash_course","in",0.3,"just",0.00786517,"but",0.00786517
"in_french","wines",0.3,"in",0.03134328,"culinary",0.03134328
"french_wines","this",0.3,"by",0.04468085,"outshine",0.04468085
"wines_this","is",0.3,"year",0.03277074,"week",0.02433192
"see_but","holmgren",0.3,"i",0.0580872,"the",0.0440225
"holmgren_assured","the",0.3,"them",0.05675676,"it",0.05675676
"assured_the","ticket",0.3,"same",0.00869288,"first",0.00739543
"the_ticket","holders",0.3,"prices",0.05675676,"great",0.05675676
"holders_that","the",0.3,"i",0.03775989,"is",0.02837022
"browns_did","everything",0.3,"not",0.15648574,"you",0.07276909
"could_flat","tax",0.3,"feist",0.05675676,"iron",0.05675676
"flat_tax","willard",0.3,"relief",0.06642336,"revenues",0.01532847
"willard_i","could",0.3,"was",0.03807834,"have",0.03717494
"could_only","be",0.3,"a",0.02945892,"to",0.0247829
"so_fortunate","a",0.3,"our",0.05675676,"to",0.05675676
"fortunate_a","it",0.3,"lot",0.01521993,"few",0.01289183
"a_it","began",0.3,"is",0.07353852,"was",0.06979801
"it_began","in",0.3,"to",0.26407186,"wincing",0.01257485
"began_in","irvine",0.3,"the",0.17494481,"a",0.04206975
"irvine_in","i",0.3,"the",0.17527642,"a",0.04214949
"i_came","into",0.3,"to",0.18328076,"out",0.09495268
"work_today","and",0.3,"i",0.08096213,"is",0.03797339
"much_i'm","gonna",0.3,"not",0.07056277,"going",0.02727273
"be_watched","to",0.3,"the",0.15964912,"inglourious",0.03684211
"watched_to","see",0.3,"the",0.0588356,"be",0.04370428
"can't_get","it",0.3,"a",0.07490775,"back",0.02324723
"together_during","my",0.3,"the",0.2486653,"a",0.04743326
"home-selling_options","know",0.3,"for",0.15964912,"that",0.03684211
"options_know","your",0.3,"what",0.1052223,"if",0.05582216
"your_rights","about",0.3,"to",0.06642336,"once",0.01532847
"rights_about","foreclosure",0.3,"the",0.1263473,"it",0.05249501
"hamp_and","a",0.3,"the",0.03921082,"i",0.01773753
"assistance_program","free",0.3,"that",0.04619289,"the",0.04619289
"program_free","seminar",0.3,"and",0.02890485,"to",0.02890485
"seminar_p.m","thursdays",0.3,"is",0.21181556,"and",0.21181556
"thursdays_at","remerica",0.3,"the",0.17281505,"a",0.03647411
"hometown_one","five",0.3,"of",0.17986652,"day",0.02413793
"one_five","mile",0.3,"years",0.11008902,"more",0.02700297
"five_mile","road",0.3,"fun",0.03134328,"away",0.03134328
"mile_road","plymouth",0.3,"slated",0.0133758,"surrounded",0.0133758
"plymouth_call","terrance",0.3,"it",0.06056338,"us",0.03239437
"terrance_green","to",0.3,"space",0.01186441,"bay",0.01186441
"green_to","rsvp",0.3,"the",0.05777407,"be",0.04291576
"rsvp_i","am",0.3,"was",0.03950593,"have",0.03856866
"so_bored","than",0.3,"bored",0.23814433,"so",0.02164948
"than_hes","a",0.3,"not",0.19361702,"made",0.04468085
"beotch_you","nice",0.3,"can",0.02861699,"are",0.02861699
"you_nice","he",0.3,"to",0.08048128,"job",0.02433155
"nice_he","shouldnt",0.3,"was",0.08953651,"said",0.05333201
"shouldnt_have","broke",0.3,"to",0.09775931,"a",0.08018157
"have_broke","up",0.3,"recently",0.07777778,"down",0.07777778
"broke_up","with",0.3,"to",0.07722947,"and",0.04515333
"with_u","obama",0.3,"r",0.01946796,"need",0.01946796
"u_obama","said",0.3,"is",0.10952381,"has",0.06190476
"obama_said","he",0.3,"the",0.05089664,"i",0.03948484
"rushed_into","announcing",0.3,"the",0.16861314,"a",0.0942933
"announcing_his","new",0.3,"own",0.02684752,"first",0.00938572
"new_position","after",0.3,"in",0.11818182,"to",0.02727273
"position_after","vice",0.3,"the",0.08564857,"a",0.06632935
"after_vice","president",0.3,"presidential",0.05675676,"chair",0.05675676
"president_joe","biden",0.3,"arpaio's",0.03684211,"paterno",0.03684211
"biden_got","a",0.3,"to",0.07423033,"me",0.04230331
"bit_over","his",0.3,"the",0.16740331,"and",0.04033149
"over_his","skis",0.3,"own",0.02668113,"first",0.00932755
"his_skis","in",0.3,"lots",0.07777778,"excellent",0.07777778
"skis_in","publicly",0.3,"the",0.17483455,"a",0.04204323
"in_publicly","endorsing",0.3,"apologising",0.07777778,"voiced",0.07777778
"endorsing_gay","marriage",0.3,"rights",0.08504673,"like",0.01962617
"marriage_days","earlier",0.3,"the",0.05605214,"of",0.04301676
"days_earlier","opening",0.3,"this",0.26551724,"i",0.02413793
"earlier_opening","an",0.3,"act",0.04468085,"i",0.04468085
"opening_an","apparent",0.3,"hour",0.01285071,"exciting",0.01042605
"disconnect_in","the",0.3,"a",0.05602586,"my",0.01898883
"house_over","the",0.3,"and",0.05284385,"again",0.03836608
"issue_does","anyone",0.3,"not",0.1492201,"it",0.06429809
"anyone_actually","get",0.3,"a",0.03170732,"is",0.00731707
"mail_that","are",0.3,"the",0.04407671,"i",0.03633263
"are_of","use",0.3,"the",0.15552804,"a",0.02553867
"or_valid","i",0.3,"rt",0.05675676,"persons",0.05675676
"valid_i","just",0.3,"was",0.03855099,"have",0.03763638
"just_get","damn",0.3,"a",0.07045116,"it",0.04268716
"get_damn","flyers",0.3,"scary",0.02164948,"that",0.02164948
"flyers_and","credit",0.3,"the",0.03840391,"i",0.01737251
"and_credit","card",0.3,"union",0.11818182,"programs",0.11818182
"#usps_is","a",0.3,"the",0.0525151,"not",0.03306506
"waste_this","gorgeous",0.3,"is",0.08123333,"year",0.02898525
"this_gorgeous","image",0.3,"oheka",0.03684211,"austin",0.03684211
"gorgeous_image","is",0.3,"she",0.02727273,"was",0.02727273
"bride_and","groom",0.3,"the",0.03840391,"i",0.01737251
"groom_and","is",0.3,"the",0.03857857,"i",0.01745152
"available_here","in",0.3,"is",0.03432155,"i",0.0263398
"mo's_online","store",0.3,"and",0.09640719,"to",0.01257485
"online_store","so",0.3,"and",0.04193548,"for",0.00967742
"store_so","back",0.3,"i",0.05665891,"much",0.05665891
"so_back","to",0.3,"in",0.03684211,"with",0.02989077
"bingo_pearls","check",0.3,"mixed",0.07777778,"again",0.07777778
"pearls_check","flowers",0.3,"out",0.20196079,"your",0.06470588
"check_flowers","check",0.3,"from",0.11818182,"she's",0.02727273
"flowers_check","dry",0.3,"out",0.20196079,"your",0.06470588
"check_dry","embossing",0.3,"eye",0.02727273,"roasted",0.02727273
"embossing_not","so",0.3,"to",0.04395385,"a",0.03463501
"i_actually","applied",0.3,"a",0.03063973,"get",0.03063973
"actually_applied","embossing",0.3,"ethics",0.07777778,"boss",0.07777778
"powder_hey","wait",0.3,"people",0.01014493,"how's",0.01014493
"sec_that","was",0.3,"the",0.04379409,"i",0.03609966
"was_dry","ok",0.3,"eye",0.02727273,"roasted",0.02727273
"dry_ok","so",0.3,"with",0.10254777,"but",0.05796178
"still_ok","as",0.3,"so",0.12352941,"with",0.08609626
"ok_as","i",0.3,"a",0.10432479,"the",0.0746449
"was_saying","i",0.3,"it",0.07419355,"that",0.07419355
"i_applied","boss",0.3,"ethics",0.07777778,"embossing",0.07777778
"applied_boss","gloss",0.3,"police",0.02727273,"loves",0.02727273
"gloss_and","dry",0.3,"the",0.03840391,"i",0.01737251
"and_dry","opaque",0.3,"eye",0.02727273,"roasted",0.02727273
"opaque_white","embossing",0.3,"sox",0.04509804,"of",0.0254902
"powder_to","some",0.3,"the",0.05779452,"be",0.04293095
"some_gorgeous","metal",0.3,"oheka",0.03684211,"austin",0.03684211
"gorgeous_metal","filigree",0.3,"woodcutting",0.07777778,"floor",0.07777778
"filigree_corners","from",0.3,"and",0.07777778,"here's",0.07777778
"corners_from","wild",0.3,"the",0.1427737,"a",0.03609347
"from_wild","orchid",0.3,"rose",0.03134328,"birds",0.03134328
"crafts_then","i",0.3,"he",0.0304848,"you",0.02473295
"my_heat","tool",0.3,"a",0.02164948,"the",0.02164948
"heat_tool","only",0.31030928,"to",0.3,"nicd",0.09381443
"tool_to","the",0.3,"be",0.04677101,"a",0.02005243
"the_corners","and",0.3,"from",0.07777778,"here's",0.07777778
"corners_and","voila",0.3,"the",0.03840391,"i",0.01737251
"voila_white","ceramic-looking",0.3,"sox",0.04509804,"of",0.0254902
"ceramic-looking_corners","here's",0.3,"from",0.07777778,"and",0.07777778
"corners_here's","a",0.3,"hoping",0.02727273,"our",0.02727273
"here's_a","peek",0.3,"lot",0.01521993,"few",0.01289183
"peek_at","the",0.3,"a",0.0483985,"least",0.04530594
"selfish_people","hilarious",0.3,"who",0.06130509,"are",0.03325701
"people_hilarious","and",0.3,"at",0.02413793,"poetry-spouting",0.02413793
"hilarious_and","wow",0.3,"the",0.03840391,"i",0.01737251
"and_wow","does",0.3,"i",0.0486631,"well",0.01122995
"wow_does","the",0.3,"not",0.14184514,"it",0.06112026
"does_the","sec",0.3,"same",0.00869288,"first",0.00739543
"the_sec","actually",0.3,"recording",0.05675676,"then",0.05675676
"sec_actually","have",0.3,"a",0.03063973,"get",0.03063973
"actually_have","a",0.3,"to",0.11033354,"been",0.06760409
"conscience_when","i",0.3,"you",0.08369244,"he",0.0600338
"say_just","kidding",0.3,"a",0.03224801,"the",0.02254936
"kidding_i'm","usually",0.3,"not",0.06927747,"going",0.02677596
"i'm_usually","not",0.3,"do",0.05796178,"found",0.0133758
"usually_not","on",0.3,"to",0.04375966,"a",0.03448199
"market_square","to",0.3,"and",0.06642336,"i",0.06642336
"square_to","see",0.3,"the",0.0588356,"be",0.04370428
"#christmas_lights","memo",0.3,"denver",0.07165354,"fans",0.01653543
"memo_to","mitt",0.3,"the",0.05777407,"be",0.04291576
"to_mitt","the",0.3,"romney",0.24594595,"people",0.05675676
"mitt_the","car-loving",0.3,"same",0.00869288,"first",0.00739543
"car-loving_part-time","la",0.3,"jobs",0.07777778,"job",0.07777778
"part-time_la","jollan",0.3,"you",0.02413793,"illah",0.02413793
"jollan_making","these",0.3,"a",0.11697613,"the",0.06127321
"making_these","silly",0.3,"people",0.0675033,"days",0.02126816
"these_silly","spring",0.3,"looking",0.03684211,"ass",0.03684211
"silly_spring","hats",0.3,"break",0.06029963,"training",0.0340824
"hats_you","may",0.3,"can",0.02889626,"are",0.02889626
"may_call","them",0.3,"it",0.06180698,"us",0.03305955
"them_easter","bonnets",0.3,"unabashedly",0.02413793,"she",0.02413793
"bonnets_little","old",0.3,"bit",0.1088033,"more",0.04140303
"little_old","jewish",0.3,"man",0.05812274,"school",0.03285199
"old_jewish","me",0.3,"charlie",0.24029851,"he",0.03134328
"jewish_me","remains",0.3,"i",0.02765073,"and",0.02765073
"me_remains","politically",0.3,"to",0.15964912,"somewhat",0.03684211
"politically_correct","and",0.3,"it",0.05675676,"location",0.05675676
"correct_and","non-denominational",0.3,"the",0.03840391,"i",0.01737251
"non-denominational_while","teaching",0.3,"the",0.06105137,"he",0.02759857
"while_teaching","is",0.3,"primitive",0.03134328,"the",0.03134328
"teaching_is","always",0.3,"a",0.05843145,"the",0.04851731
"always_our","final",0.3,"new",0.01656577,"own",0.01271326
"our_final","kindergarten",0.3,"assembly",0.01122995,"bout",0.01122995
"kindergarten_art","lesson",0.3,"is",0.01532847,"at",0.01532847
"lesson_before","spring",0.3,"the",0.0768595,"you",0.05206612
"before_spring","easter",0.3,"break",0.06029963,"training",0.0340824
"spring_easter","passover",0.3,"unabashedly",0.02413793,"she",0.02413793
"passover_vacation","paper",0.3,"coming",0.04468085,"i",0.04468085
"vacation_paper","plates",0.3,"and",0.05449102,"bags",0.05449102
"paper_plates","colored",0.3,"too",0.05675676,"ready",0.05675676
"colored_paper","tape",0.3,"and",0.05449102,"bags",0.05449102
"paper_tape","and",0.3,"when",0.15964912,"performed",0.03684211
"quick_instructions","and",0.3,"unless",0.05675676,"is",0.05675676
"instructions_and","away",0.3,"the",0.03840391,"i",0.01737251
"and_away","we",0.3,"from",0.16821705,"with",0.04160207
"away_we","go",0.3,"are",0.06725094,"have",0.05948524
"omfg_your","so",0.3,"day",0.0147816,"life",0.0147816
"your_so","annoying",0.3,"i",0.05680581,"much",0.05680581
"hpy_sun","indeed",0.3,"while",0.1045977,"moon",0.02413793
"sun_indeed","rt",0.3,"not",0.02727273,"i",0.02727273
"indeed_rt","love",0.3,"if",0.03684211,"oh",0.02989077
"love_happy","sunday",0.3,"birthday",0.04900925,"to",0.04900925
"sunday_xo","rt",0.3,"he",0.07777778,"that",0.07777778
"xo_rt","just",0.3,"if",0.03721164,"oh",0.03019057
"just_did","a",0.3,"not",0.15941893,"you",0.07413308
"custom_yoga","session",0.3,"parties",0.02413793,"into",0.02413793
"yoga_session","yogatailor.com",0.3,"to",0.04468085,"tnite",0.04468085
"yogatailor.com_even","a",0.3,"if",0.08223496,"more",0.06217765
"a_hour","delivery",0.3,"for",0.04396135,"has",0.04396135
"delivery_for","which",0.3,"the",0.12367697,"a",0.06450754
"which_you","have",0.3,"can",0.02982774,"are",0.02982774
"pay_more","takes",0.3,"than",0.11531711,"about",0.02038293
"more_takes","more",0.3,"place",0.05449102,"a",0.05449102
"week_to","deliver",0.3,"the",0.05779452,"be",0.04293095
"deliver_what","does",0.3,"i",0.06355171,"you",0.0402727
"does_that","mean",0.3,"the",0.04300621,"i",0.03545021
"that_mean","thunder",0.3,"a",0.05609756,"the",0.05609756
"thunder_coach","scott",0.3,"todd",0.01014493,"at",0.01014493
"coach_scott","brooks",0.3,"card",0.07777778,"dekraai",0.07777778
"brooks_it","was",0.3,"is",0.0816542,"to",0.02018512
"tough_game","it",0.3,"in",0.04198047,"against",0.04198047
"gone_either","way",0.3,"the",0.08609626,"but",0.0486631
"think_one","call",0.3,"of",0.17986652,"day",0.02413793
"one_call","is",0.3,"it",0.06056338,"us",0.03239437
"call_is","a",0.3,"the",0.0525151,"not",0.03306506
"difference-maker_ok","but",0.3,"so",0.13050847,"with",0.09096045
"but_writing","about",0.3,"songs",0.01014493,"is",0.01014493
"writing_about","shakespeare",0.3,"the",0.1263473,"it",0.05249501
"shakespeare_a","12-year-old",0.3,"lot",0.01521993,"few",0.01289183
"12-year-old_of","course",0.3,"the",0.15671425,"a",0.02573346
"course_we","were",0.3,"are",0.06988702,"have",0.06181692
"die_shit","that's",0.3,"gets",0.0106599,"to",0.0106599
"shit_that's","true",0.3,"not",0.06816074,"what",0.04652241
"true_fuck","it",0.3,"that",0.09381443,"up",0.02164948
"yolo_bitch","i",0.3,"yahemi",0.01532847,"even",0.01532847
"rebuked_by","a",0.3,"the",0.15334318,"an",0.01111932
"church_of","england",0.3,"the",0.1554496,"a",0.02552579
"clergyman_for","having",0.3,"the",0.12356344,"a",0.06444833
"having_described","king",0.3,"the",0.15964912,"as",0.03684211
"described_king","arthur",0.3,"published",0.02413793,"holiday",0.02413793
"arthur_as","welsh",0.3,"a",0.10008135,"the",0.07160871
"welsh_rather","than",0.3,"enjoy",0.02727273,"adamant",0.02727273
"than_english","in",0.3,"language",0.20909091,"breakfast",0.02727273
"english_in","one",0.3,"the",0.1758319,"a",0.04228307
"my_books","who",0.3,"and",0.05796178,"went",0.0133758
"books_who","do",0.3,"are",0.04990261,"is",0.03899493
"was_fighting","against",0.3,"the",0.05675676,"for",0.05675676
"fighting_against","then",0.3,"the",0.18328076,"them",0.05078864
"against_then","i",0.3,"he",0.0304848,"you",0.02473295
"asked_good","choice",0.3,"luck",0.03360867,"morning",0.02999484
"good_choice","it",0.3,"a",0.09381443,"about",0.02164948
"choice_it","would",0.3,"is",0.07498093,"was",0.07116704
"lithium_for","me",0.3,"the",0.12682308,"a",0.06614849
"me_alright","folks",0.3,"i",0.11818182,"so",0.02727273
"alright_folks","the",0.3,"browsing",0.02164948,"don't",0.02164948
"folks_the","next",0.3,"same",0.00873606,"first",0.00743217
"careerconnects_event","will",0.3,"in",0.08609626,"the",0.01122995
"will_highlight","#hr",0.3,"tape",0.07777778,"our",0.07777778
"#hr_this","fall",0.3,"is",0.08123333,"year",0.02898525
"this_fall","more",0.3,"hard",0.01186441,"flat",0.01186441
"fall_more","details",0.3,"than",0.11624447,"about",0.02054684
"details_coming","soon",0.3,"to",0.12708934,"up",0.06657061
"soon_faculty","from",0.3,"member",0.04468085,"in",0.04468085
"faculty_from","my",0.3,"the",0.14573504,"a",0.03684211
"cohort_are","now",0.3,"you",0.05654,"not",0.02312392
"chairing_other","departments",0.3,"people",0.02218128,"hand",0.01702285
"departments_i","find",0.3,"was",0.03761714,"have",0.03672468
"this_very","disturbing",0.3,"good",0.04757282,"much",0.04002158
"very_disturbing","teams",0.3,"dreams",0.07777778,"things",0.07777778
"disturbing_teams","typically",0.3,"in",0.08504673,"that",0.01962617
"teams_typically","work",0.3,"have",0.02164948,"buy",0.02164948
"typically_work","out",0.3,"on",0.04608151,"is",0.03876698
"out_compensation","before",0.3,"each",0.05675676,"for",0.05675676
"compensation_before","moving",0.3,"the",0.0768595,"you",0.05206612
"before_moving","to",0.3,"up",0.07777778,"forward",0.01794872
"step_as","the",0.3,"a",0.11141046,"well",0.0385103
"sox_did","last",0.3,"not",0.15505925,"you",0.07210574
"did_last","month",0.3,"year",0.15746102,"week",0.07431329
"month_in","their",0.3,"the",0.17650314,"a",0.04244449
"their_talks","to",0.3,"non-stop",0.02727273,"about",0.02727273
"send_manager","ozzie",0.3,"in",0.02164948,"bruce",0.02164948
"guillen_to","the",0.3,"be",0.04677101,"a",0.02005243
"marlins_that","goof",0.3,"the",0.04300621,"i",0.03545021
"goof_by","the",0.3,"a",0.0585609,"an",0.01304725
"cubs_has","caused",0.3,"been",0.11242337,"a",0.05521046
"has_caused","the",0.3,"it",0.04468085,"not",0.04468085
"epstein_talks","to",0.3,"non-stop",0.02727273,"about",0.02727273
"drag_on","longer",0.3,"the",0.16946014,"a",0.04697825
