"word","count","leftover_prob","estimate","beta"
"turn",20,0.56,0.00019682,0.91691401
"super",20,0.665,0.00019682,0.99799379
"services",20,0.56,0.00019682,0.83142555
"six",20,0.525,0.00019682,0.97745572
"brother",20,0.63,0.00019682,0.92031902
"happened",20,0.525,0.00019682,0.89177038
"event",20,0.595,0.00019682,0.84714157
"tried",20,0.315,0.00019682,0.92048632
"girls",20,0.665,0.00019682,0.86847679
"yourself",20,0.665,0.00019682,0.85882281
"stay",20,0.455,0.00019682,0.94873976
"moment",20,0.56,0.00019682,0.89697624
"available",20,0.56,0.00019682,0.92036822
"driver",20,0.455,0.00019682,0.88684988
"definitely",20,0.7,0.00019682,0.9731552
"finished",19,0.552631578947368,0.00018698,0.88498011
"tv",19,0.7,0.00018698,0.88227385
"given",19,0.478947368421053,0.00018698,0.85883263
"wow",19,0.663157894736842,0.00018698,0.95338468
"favorite",19,0.663157894736842,0.00018698,0.96552846
"ok",19,0.478947368421053,0.00018698,0.90062726
"trip",19,0.478947368421053,0.00018698,0.88706639
"history",19,0.626315789473684,0.00018698,0.88347443
"final",19,0.7,0.00018698,0.97737698
"forget",19,0.294736842105263,0.00018698,0.93986319
"practice",19,0.626315789473684,0.00018698,0.84784028
"wanna",19,0.663157894736842,0.00018698,0.98171685
"wasn't",19,0.626315789473684,0.00018698,0.96359961
"air",19,0.626315789473684,0.00018698,0.92195263
"gave",19,0.405263157894737,0.00018698,0.90664006
"third",19,0.663157894736842,0.00018698,0.94926132
"john",19,0.663157894736842,0.00018698,0.98514151
"eyes",19,0.552631578947368,0.00018698,0.92842798
"provide",19,0.589473684210526,0.00018698,0.85961008
"happen",19,0.51578947368421,0.00018698,0.90651214
"based",19,0.184210526315789,0.00018698,0.95081618
"fans",19,0.552631578947368,0.00018698,0.91818354
"strong",19,0.7,0.00018698,0.89294145
"town",19,0.663157894736842,0.00018698,0.94450812
"gone",19,0.478947368421053,0.00018698,0.90647278
"beyond",19,0.589473684210526,0.00018698,0.92565283
"wrote",19,0.552631578947368,0.00018698,0.81421369
"conference",19,0.7,0.00018698,0.96428847
"themselves",19,0.663157894736842,0.00018698,0.89661213
"issue",19,0.626315789473684,0.00018698,0.86475693
"lives",19,0.478947368421053,0.00018698,0.92769975
"share",19,0.626315789473684,0.00018698,0.88195893
"blog",19,0.663157894736842,0.00018698,0.92138186
"fight",19,0.478947368421053,0.00018698,0.87457819
"system",18,0.661111111111111,0.00017714,0.92760131
"worth",18,0.505555555555556,0.00017714,0.89561821
"wrong",18,0.544444444444444,0.00017714,0.9154871
"financial",18,0.622222222222222,0.00017714,0.97449357
"die",18,0.505555555555556,0.00017714,0.91867559
"hate",18,0.622222222222222,0.00017714,0.8960512
"we'll",18,0.466666666666667,0.00017714,0.93114407
"body",18,0.622222222222222,0.00017714,0.89183927
"green",18,0.7,0.00017714,0.93378149
"future",18,0.622222222222222,0.00017714,0.93264977
"projects",18,0.7,0.00017714,0.89162275
"court",18,0.7,0.00017714,0.85243602
"felt",18,0.544444444444444,0.00017714,0.9279064
"church",18,0.622222222222222,0.00017714,0.89100278
"death",18,0.427777777777778,0.00017714,0.92188373
"whatever",18,0.544444444444444,0.00017714,0.9042192
"national",18,0.661111111111111,0.00017714,0.99263046
"takes",18,0.583333333333333,0.00017714,0.88173258
"within",18,0.466666666666667,0.00017714,0.91014345
"star",18,0.7,0.00017714,0.90934635
"fall",18,0.7,0.00017714,0.92441288
"held",18,0.544444444444444,0.00017714,0.908441
"words",18,0.7,0.00017714,0.87169479
"design",18,0.661111111111111,0.00017714,0.93235454
"radio",18,0.661111111111111,0.00017714,0.91091106
"probably",18,0.7,0.00017714,0.92708961
"needed",18,0.35,0.00017714,0.90022377
"questions",18,0.583333333333333,0.00017714,0.90102087
"tickets",17,0.535294117647059,0.0001673,0.91294814
"fast",17,0.617647058823529,0.0001673,0.95560875
"cover",17,0.617647058823529,0.0001673,0.87016944
"she's",17,0.658823529411765,0.0001673,0.88998915
"wonderful",17,0.7,0.0001673,0.91792766
"catch",17,0.494117647058824,0.0001673,0.88371061
"press",17,0.658823529411765,0.0001673,0.88869998
"wish",17,0.452941176470588,0.0001673,0.91574298
"sent",17,0.452941176470588,0.0001673,0.86507182
"sad",17,0.658823529411765,0.0001673,0.86693176
"fan",17,0.617647058823529,0.0001673,0.90414048
"began",17,0.452941176470588,0.0001673,0.95005844
"project",17,0.617647058823529,0.0001673,0.85039893
"situation",17,0.576470588235294,0.0001673,0.91262337
"challenge",17,0.617647058823529,0.0001673,0.84620669
"playing",17,0.7,0.0001673,0.87188177
"worked",17,0.535294117647059,0.0001673,0.93068157
"whether",17,0.494117647058824,0.0001673,0.88647593
"luck",17,0.617647058823529,0.0001673,0.92577091
"truth",17,0.658823529411765,0.0001673,0.90860827
"schools",17,0.617647058823529,0.0001673,0.93447032
"service",17,0.658823529411765,0.0001673,0.95394562
"area",17,0.7,0.0001673,0.91208214
"among",17,0.494117647058824,0.0001673,0.9416444
"parents",17,0.7,0.0001673,0.96249742
"international",17,0.7,0.0001673,0.91664836
"companies",17,0.535294117647059,0.0001673,0.90452426
"outside",17,0.576470588235294,0.0001673,0.90029264
"online",17,0.617647058823529,0.0001673,0.92726675
"begin",17,0.411764705882353,0.0001673,0.94450813
"they're",17,0.617647058823529,0.0001673,0.95773437
"media",17,0.617647058823529,0.0001673,0.95626809
"agreed",17,0.452941176470588,0.0001673,0.93176405
"members",17,0.452941176470588,0.0001673,0.93944002
"child",17,0.576470588235294,0.0001673,0.86659716
"federal",17,0.535294117647059,0.0001673,0.9746707
"paper",17,0.617647058823529,0.0001673,0.96557764
"plans",17,0.411764705882353,0.0001673,0.89081579
"data",17,0.7,0.0001673,0.97336187
"fly",17,0.617647058823529,0.0001673,0.90524267
"oil",17,0.617647058823529,0.0001673,0.91593981
"boy",17,0.7,0.0001673,0.93190183
"email",17,0.576470588235294,0.0001673,0.93698963
"youre",17,0.576470588235294,0.0001673,0.96678808
"possible",17,0.7,0.0001673,0.91076344
"impact",17,0.205882352941177,0.0001673,0.99181366
"floor",16,0.6125,0.00015746,0.93431288
"novel",16,0.65625,0.00015746,0.87514897
"became",16,0.48125,0.00015746,0.89885588
"decision",16,0.56875,0.00015746,0.87340713
"chance",16,0.525,0.00015746,0.87640862
"longer",16,0.7,0.00015746,0.95067843
"political",16,0.56875,0.00015746,0.97562528
"paid",16,0.6125,0.00015746,0.86015133
"across",16,0.21875,0.00015746,0.9236748
"department",16,0.56875,0.00015746,0.94594491
"offer",16,0.6125,0.00015746,0.94512811
"ohio",16,0.65625,0.00015746,0.97561544
"york",16,0.65625,0.00015746,0.94385865
"band",16,0.7,0.00015746,0.89730102
"list",16,0.7,0.00015746,0.89186878
"performance",16,0.65625,0.00015746,0.94187075
"road",16,0.7,0.00015746,0.92883146
"wants",16,0.39375,0.00015746,0.87632988
"points",16,0.48125,0.00015746,0.92099805
"omg",16,0.525,0.00015746,0.97479864
"books",16,0.65625,0.00015746,0.94768676
"weather",16,0.65625,0.00015746,0.93331893
"mark",16,0.7,0.00015746,0.98154955
"eating",16,0.56875,0.00015746,0.94951718
"although",16,0.6125,0.00015746,0.90146373
"usually",16,0.65625,0.00015746,0.93731438
"location",16,0.56875,0.00015746,0.88562962
"inside",16,0.39375,0.00015746,0.8797939
"student",16,0.65625,0.00015746,0.94094571
"order",16,0.48125,0.00015746,0.8729938
"film",16,0.65625,0.00015746,0.91875431
"sales",16,0.6125,0.00015746,0.93149837
"vote",16,0.56875,0.00015746,0.86131256
"c",16,0.65625,0.00015746,0.91464078
"include",16,0.56875,0.00015746,0.9184886
"middle",15,0.42,0.00014761,0.97569416
"drawing",15,0.56,0.00014761,0.90014505
"difficult",15,0.466666666666667,0.00014761,0.92907747
"putting",15,0.653333333333333,0.00014761,0.89774385
"price",15,0.56,0.00014761,0.91649089
"b",15,0.606666666666667,0.00014761,0.92431444
"david",15,0.7,0.00014761,0.97263364
"winter",15,0.7,0.00014761,0.900086
"dead",15,0.7,0.00014761,0.91476871
"page",15,0.7,0.00014761,0.90423888
"present",15,0.7,0.00014761,0.92279895
"loved",15,0.606666666666667,0.00014761,0.91446365
"general",15,0.606666666666667,0.00014761,0.99790523
"tweet",15,0.7,0.00014761,0.95072763
"cute",15,0.7,0.00014761,0.97637318
"space",15,0.7,0.00014761,0.91709119
"downtown",15,0.7,0.00014761,0.92233642
"christmas",15,0.606666666666667,0.00014761,0.95330597
"wine",15,0.653333333333333,0.00014761,0.9679001
"art",15,0.653333333333333,0.00014761,0.95728172
"ass",15,0.653333333333333,0.00014761,0.94300246
"website",15,0.653333333333333,0.00014761,0.90561661
"residents",15,0.56,0.00014761,0.88870982
"bitch",15,0.653333333333333,0.00014761,0.93639919
"calls",15,0.56,0.00014761,0.9283591
"write",15,0.56,0.00014761,0.91095042
"i'd",15,0.513333333333333,0.00014761,0.98482658
"dream",15,0.56,0.00014761,0.94681092
"major",15,0.7,0.00014761,0.99375233
"busy",15,0.56,0.00014761,0.95467386
"james",15,0.7,0.00014761,0.9523317
"reading",15,0.56,0.00014761,0.90951364
"ive",15,0.513333333333333,0.00014761,0.99596656
"quite",15,0.7,0.00014761,0.92398972
"join",15,0.42,0.00014761,0.93200026
"rock",15,0.466666666666667,0.00014761,0.92157866
"washington",15,0.466666666666667,0.00014761,0.91588074
"account",15,0.56,0.00014761,0.92464904
"huge",15,0.7,0.00014761,0.98341932
"certainly",15,0.653333333333333,0.00014761,0.94799184
"written",15,0.606666666666667,0.00014761,0.88789302
"turned",15,0.42,0.00014761,0.94766708
"energy",15,0.606666666666667,0.00014761,0.91871494
"view",15,0.42,0.00014761,0.94851342
"apparently",15,0.653333333333333,0.00014761,0.92002379
"shots",15,0.56,0.00014761,0.86840791
"focus",15,0.42,0.00014761,0.93138027
"drive",15,0.606666666666667,0.00014761,0.92964825
"beach",15,0.7,0.00014761,0.90437666
"university",15,0.56,0.00014761,0.94929084
"onto",15,0.466666666666667,0.00014761,0.91293829
"followed",15,0.42,0.00014761,0.88466519
"action",15,0.7,0.00014761,0.85543751
"itself",15,0.513333333333333,0.00014761,0.90576424
"yesterday",15,0.606666666666667,0.00014761,0.90428808
"video",15,0.7,0.00014761,0.97490688
"obama",15,0.56,0.00014761,0.93831815
"speak",15,0.56,0.00014761,0.93691091
"chicken",15,0.7,0.00014761,0.96558749
"kit",15,0.606666666666667,0.00014761,0.96814613
"added",14,0.45,0.00013777,0.85486673
"cool",14,0.65,0.00013777,0.9796896
"rather",14,0.4,0.00013777,0.98727699
"enjoy",14,0.55,0.00013777,0.91092088
"square",14,0.55,0.00013777,0.92830005
"america",14,0.6,0.00013777,0.95295169
"paul",14,0.65,0.00013777,0.94053238
"thomas",14,0.7,0.00013777,0.886348
"safe",14,0.65,0.00013777,0.96019464
"travel",14,0.5,0.00013777,0.96059812
"pain",14,0.5,0.00013777,0.88055166
"characters",14,0.65,0.00013777,0.8981178
"break",14,0.65,0.00013777,0.94404561
"member",14,0.45,0.00013777,0.95455576
"released",14,0.65,0.00013777,0.89005803
"sat",14,0.65,0.00013777,0.95831501
"ran",14,0.4,0.00013777,0.98335044
"tax",14,0.65,0.00013777,0.98611575
"agree",14,0.45,0.00013777,0.94492144
"author",14,0.6,0.00013777,0.95557922
"fine",14,0.7,0.00013777,0.92342878
"add",14,0.6,0.00013777,0.9566814
"women",14,0.65,0.00013777,0.92862482
"value",14,0.55,0.00013777,0.9119542
"seeing",14,0.55,0.00013777,0.92581029
"louis",14,0.65,0.00013777,0.97972897
"teacher",14,0.7,0.00013777,0.94792295
"sort",14,0.2,0.00013777,0.96839216
"funny",14,0.55,0.00013777,0.92716833
"records",14,0.65,0.00013777,0.91075359
"act",14,0.6,0.00013777,0.90642357
"learned",14,0.45,0.00013777,0.86957898
"rest",14,0.5,0.00013777,0.90314654
"quickly",14,0.6,0.00013777,0.90443569
"key",14,0.65,0.00013777,0.87257065
"example",14,0.55,0.00013777,0.87177352
"human",14,0.6,0.00013777,0.98985532
"personal",14,0.7,0.00013777,0.97383422
"creative",14,0.65,0.00013777,0.95626809
"level",14,0.55,0.00013777,0.96167076
"regular",14,0.6,0.00013777,0.97496593
"sports",14,0.6,0.00013777,0.9178391
"song",14,0.7,0.00013777,0.94653538
"text",14,0.7,0.00013777,0.94023715
"deep",14,0.65,0.00013777,0.958315
"positive",14,0.5,0.00013777,0.98623384
"spend",14,0.55,0.00013777,0.89162275
"pick",14,0.35,0.00013777,0.93763913
"rights",14,0.65,0.00013777,0.90752578
"mother",14,0.7,0.00013777,0.93738328
"scored",14,0.6,0.00013777,0.9559138
"drink",14,0.65,0.00013777,0.90267416
"visit",14,0.7,0.00013777,0.88268715
"shop",14,0.65,0.00013777,0.87940027
"control",14,0.45,0.00013777,0.90290051
"throw",14,0.65,0.00013777,0.87711716
"bed",14,0.55,0.00013777,0.9301108
"mike",14,0.7,0.00013777,0.99266002
"average",14,0.7,0.00013777,0.8551226
"light",14,0.65,0.00013777,0.88526548
"economic",14,0.6,0.00013777,0.99862361
"straight",13,0.592307692307692,0.00012793,0.90479981
"particularly",13,0.7,0.00012793,0.97961086
"creating",13,0.592307692307692,0.00012793,0.95440815
"handle",13,0.538461538461538,0.00012793,0.899466
"weird",13,0.7,0.00012793,0.93836738
"gotta",13,0.592307692307692,0.00012793,0.98983563
"giving",13,0.7,0.00012793,0.96416053
"goal",13,0.484615384615385,0.00012793,0.91005489
"seem",13,0.376923076923077,0.00012793,0.95955496
"entire",13,0.7,0.00012793,0.99692113
"hi",13,0.7,0.00012793,0.91893145
"beginning",13,0.430769230769231,0.00012793,0.87663496
"common",13,0.592307692307692,0.00012793,0.95403419
"ride",13,0.646153846153846,0.00012793,0.92109645
"coffee",13,0.7,0.00012793,0.90947427
"led",13,0.323076923076923,0.00012793,0.87380076
"facebook",13,0.646153846153846,0.00012793,0.95006828
"form",13,0.430769230769231,0.00012793,0.86887043
"character",13,0.592307692307692,0.00012793,0.90479983
"moving",13,0.592307692307692,0.00012793,0.96334376
"front",13,0.269230769230769,0.00012793,0.95576619
"programs",13,0.484615384615385,0.00012793,0.94816896
"bill",13,0.7,0.00012793,0.92896923
"career",13,0.7,0.00012793,0.93407671
"a.m",13,-1.26013986013986,0.00012793,0.91257419
"winning",13,0.646153846153846,0.00012793,0.93783594
"sale",13,0.592307692307692,0.00012793,0.91829179
"changes",13,0.646153846153846,0.00012793,0.92481635
"clear",13,0.646153846153846,0.00012793,0.93410622
"picture",13,0.538461538461538,0.00012793,0.95062921
"hell",13,0.538461538461538,0.00012793,0.96423927
"industry",13,0.646153846153846,0.00012793,0.8918491
"moved",13,0.376923076923077,0.00012793,0.94389799
"complete",13,0.538461538461538,0.00012793,0.94268755
"site",13,0.7,0.00012793,0.86687273
"eventually",13,0.7,0.00012793,0.91811464
"learn",13,0.592307692307692,0.00012793,0.86865395
"process",13,0.646153846153846,0.00012793,0.94151649
"missing",13,0.592307692307692,0.00012793,0.92611536
"united",13,0.430769230769231,0.00012793,0.98347837
"himself",13,0.538461538461538,0.00012793,0.88957583
"loss",13,0.646153846153846,0.00012793,0.89046153
"ways",13,0.646153846153846,0.00012793,0.9110882
"lights",13,0.646153846153846,0.00012793,0.95033396
"relationship",13,0.484615384615385,0.00012793,0.90210339
"mine",13,0.7,0.00012793,0.93758009
"role",13,0.592307692307692,0.00012793,0.92502301
"tour",13,0.592307692307692,0.00012793,0.92814261
"below",13,0.646153846153846,0.00012793,0.89208527
"okay",13,0.592307692307692,0.00012793,0.89350239
"likely",13,0.484615384615385,0.00012793,0.94181171
"florida",13,0.7,0.00012793,0.96879565
"starts",13,0.592307692307692,0.00012793,0.93479508
"card",13,0.592307692307692,0.00012793,0.86760096
"serve",13,0.592307692307692,0.00012793,0.92150978
"app",13,0.646153846153846,0.00012793,0.88349412
"killed",13,0.592307692307692,0.00012793,0.91981713
"seemed",13,0.269230769230769,0.00012793,0.90048947
"sign",13,0.430769230769231,0.00012793,0.94292373
"opportunity",13,0.484615384615385,0.00012793,0.90524265
"attention",13,0.430769230769231,0.00012793,0.87548356
"tired",13,0.430769230769231,0.00012793,0.94603348
"18-volt",13,0.323076923076923,0.00012793,0.99959788
"brown",12,0.7,0.00011809,0.95508717
"cost",12,0.525,0.00011809,0.8683095
"plus",12,0.525,0.00011809,0.95012734
"hello",12,0.641666666666667,0.00011809,0.959801
"seriously",12,0.641666666666667,0.00011809,0.96784107
"language",12,0.641666666666667,0.00011809,0.97457229
"parts",12,0.641666666666667,0.00011809,0.87708765
"senior",12,0.7,0.00011809,0.99471676
"ain't",12,0.7,0.00011809,0.9371766
"contact",12,0.408333333333333,0.00011809,0.91753402
"beat",12,0.641666666666667,0.00011809,0.9729879
"unfortunately",12,0.641666666666667,0.00011809,0.91432587
"box",12,0.641666666666667,0.00011809,0.93126219
"message",12,0.7,0.00011809,0.94098506
"type",12,0.466666666666667,0.00011809,0.95528399
"upon",12,0.641666666666667,0.00011809,0.91654009
"chicago",12,0.641666666666667,0.00011809,0.98317329
"daily",12,0.583333333333333,0.00011809,0.964318
"war",12,0.7,0.00011809,0.93826897
"daughter",12,0.583333333333333,0.00011809,0.95471322
"born",12,0.583333333333333,0.00011809,0.93171486
"marketing",12,0.7,0.00011809,0.94951719
"august",12,0.7,0.00011809,0.81733327
"surprise",12,0.641666666666667,0.00011809,0.9302781
"worse",12,0.525,0.00011809,0.97283045
"fit",12,0.466666666666667,0.00011809,0.95094412
"son",12,0.583333333333333,0.00011809,0.91992538
"exciting",12,0.641666666666667,0.00011809,0.98579099
"jesus",12,0.583333333333333,0.00011809,0.95399482
"died",12,0.641666666666667,0.00011809,0.94483288
"drug",12,0.7,0.00011809,0.96414085
"flight",12,0.583333333333333,0.00011809,0.86636099
"continue",12,0.525,0.00011809,0.89754701
"hold",12,0.583333333333333,0.00011809,0.90857874
"result",12,0.525,0.00011809,0.87908537
"sound",12,0.7,0.00011809,0.96876612
"smile",12,0.7,0.00011809,0.93975494
"ice",12,0.466666666666667,0.00011809,0.94585634
"hospital",12,0.7,0.00011809,0.93295484
"received",12,0.641666666666667,0.00011809,0.94130982
"certain",12,0.641666666666667,0.00011809,0.97465102
"build",12,0.466666666666667,0.00011809,0.92582013
"send",12,0.641666666666667,0.00011809,0.96743759
"deal",12,0.525,0.00011809,0.95477228
"london",12,0.7,0.00011809,0.9669357
"popular",12,0.7,0.00011809,0.96084414
"association",12,0.641666666666667,0.00011809,0.94733248
"bar",12,0.7,0.00011809,0.97584178
"trust",12,0.466666666666667,0.00011809,0.9733028
"id",12,0.641666666666667,0.00011809,0.98300598
"note",12,0.408333333333333,0.00011809,0.89578549
"expected",12,0.408333333333333,0.00011809,0.95755725
"lets",12,0.641666666666667,0.00011809,0.98160859
"contract",12,0.583333333333333,0.00011809,0.93040602
"oregon",12,0.7,0.00011809,0.95710458
